flight_id,flight_number,aircraft_id,departure_airport_id,arrival_airport_id,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,delay_minutes,flight_status
F000522,SKY136,AC014,AID005,AID002,2024-06-05 04:34:00,2024-06-05 17:34:00,2024-06-05 05:02:00,2024-06-05 18:02:00,28,Delayed
F000523,SKY113,AC013,AID002,AID003,2024-06-06 21:03:00,2024-06-07 07:03:00,2024-06-06 21:18:00,2024-06-07 07:18:00,15,Delayed
F000524,SKY137,AC014,AID005,AID003,2024-06-07 19:10:00,2024-06-08 02:10:00,2024-06-07 20:02:00,2024-06-08 03:02:00,52,Delayed
F000525,SKY148,AC001,AID014,AID005,2024-06-08 17:21:00,2024-06-08 19:21:00,2024-06-08 17:21:00,2024-06-08 19:21:00,0,On-Time
F000526,SKY135,AC008,AID005,AID001,2024-06-09 06:45:00,2024-06-09 11:45:00,2024-06-09 06:45:00,2024-06-09 11:45:00,0,On-Time
F000527,SKY147,AC016,AID014,AID001,2024-06-10 13:33:00,2024-06-10 17:33:00,2024-06-10 13:33:00,2024-06-10 17:33:00,0,On-Time
F000528,SKY157,AC012,AID015,AID003,2024-06-11 18:22:00,2024-06-12 00:22:00,2024-06-11 18:22:00,2024-06-12 00:22:00,0,On-Time
F000529,SKY109,AC010,AID002,AID009,2024-06-12 20:18:00,2024-06-13 02:18:00,2024-06-12 20:18:00,2024-06-13 02:18:00,0,On-Time
F000530,SKY104,AC003,AID001,AID006,2024-06-13 18:30:00,2024-06-14 08:30:00,2024-06-13 19:10:00,2024-06-14 09:10:00,40,Delayed
F000531,SKY104,AC016,AID001,AID006,2024-06-14 10:31:00,2024-06-14 22:31:00,2024-06-14 10:31:00,2024-06-14 22:31:00,0,On-Time
F000532,SKY110,AC007,AID002,AID012,2024-06-15 02:59:00,2024-06-15 05:59:00,2024-06-15 02:59:00,2024-06-15 05:59:00,0,On-Time
F000533,SKY112,AC002,AID002,AID005,2024-06-16 19:09:00,2024-06-17 03:09:00,2024-06-16 19:09:00,2024-06-17 03:09:00,0,On-Time
F000534,SKY107,AC014,AID001,AID011,2024-06-17 06:03:00,2024-06-17 10:03:00,2024-06-17 06:03:00,2024-06-17 10:03:00,0,On-Time
F000535,SKY152,AC006,AID012,AID001,2024-06-18 09:17:00,2024-06-18 23:17:00,2024-06-18 09:17:00,2024-06-18 23:17:00,0,On-Time
F000536,SKY132,AC012,AID007,AID004,2024-06-19 16:10:00,2024-06-19 22:10:00,2024-06-19 16:10:00,2024-06-19 22:10:00,0,On-Time
F000537,SKY157,AC019,AID015,AID003,2024-06-20 01:44:00,2024-06-20 05:44:00,2024-06-20 01:44:00,2024-06-20 05:44:00,0,On-Time
F000538,SKY147,AC015,AID014,AID001,2024-06-21 17:11:00,2024-06-21 23:11:00,2024-06-21 17:11:00,2024-06-21 23:11:00,0,On-Time
F000539,SKY104,AC002,AID001,AID006,2024-06-22 10:37:00,2024-06-22 19:37:00,2024-06-22 10:37:00,2024-06-22 19:37:00,0,On-Time
F000540,SKY112,AC013,AID002,AID005,2024-06-23 03:44:00,2024-06-23 17:44:00,2024-06-23 03:44:00,2024-06-23 17:44:00,0,On-Time
F000541,SKY132,AC002,AID007,AID004,2024-06-24 03:05:00,2024-06-24 11:05:00,2024-06-24 03:05:00,2024-06-24 11:05:00,0,On-Time
F000542,SKY156,AC008,AID013,AID015,2024-06-25 23:27:00,2024-06-26 07:27:00,2024-06-25 23:27:00,2024-06-26 07:27:00,0,On-Time
F000543,SKY141,AC016,AID008,AID002,2024-06-26 06:18:00,2024-06-26 15:18:00,2024-06-26 06:18:00,2024-06-26 15:18:00,0,On-Time
F000544,SKY146,AC002,AID011,AID014,2024-06-27 10:42:00,2024-06-27 12:42:00,2024-06-27 10:59:00,2024-06-27 12:59:00,17,Delayed
F000545,SKY137,AC004,AID005,AID003,2024-06-28 08:47:00,2024-06-28 14:47:00,2024-06-28 08:47:00,2024-06-28 14:47:00,0,On-Time
F000546,SKY125,AC014,AID004,AID013,2024-06-29 23:38:00,2024-06-30 04:38:00,2024-06-29 23:38:00,2024-06-30 04:38:00,0,On-Time
F000547,SKY142,AC002,AID008,AID011,2024-06-30 06:05:00,2024-06-30 10:05:00,2024-06-30 06:05:00,2024-06-30 10:05:00,0,On-Time
F000548,SKY157,AC017,AID015,AID003,2024-07-01 12:27:00,2024-07-01 18:27:00,2024-07-01 12:27:00,2024-07-01 18:27:00,0,On-Time
F000549,SKY111,AC008,AID002,AID008,2024-07-02 08:22:00,2024-07-02 22:22:00,2024-07-02 08:22:00,2024-07-02 22:22:00,0,On-Time
F000550,SKY102,AC012,AID001,AID003,2024-07-03 09:07:00,2024-07-03 19:07:00,2024-07-03 09:07:00,2024-07-03 19:07:00,0,On-Time
F000551,SKY126,AC017,AID004,AID015,2024-07-04 12:54:00,2024-07-04 18:54:00,2024-07-04 12:54:00,2024-07-04 18:54:00,0,On-Time
F000552,SKY135,AC013,AID005,AID001,2024-07-05 18:31:00,2024-07-06 01:31:00,2024-07-05 18:31:00,2024-07-06 01:31:00,0,On-Time
F000553,SKY147,AC004,AID014,AID001,2024-07-06 21:21:00,2024-07-07 02:21:00,2024-07-06 21:21:00,2024-07-07 02:21:00,0,On-Time
F000554,SKY135,AC018,AID005,AID001,2024-07-07 12:10:00,2024-07-07 20:10:00,2024-07-07 12:10:00,2024-07-07 20:10:00,0,On-Time
F000555,SKY160,AC017,AID010,AID003,2024-07-08 22:34:00,2024-07-09 02:34:00,2024-07-08 22:34:00,2024-07-09 02:34:00,0,On-Time
F000556,SKY134,AC012,AID007,AID013,2024-07-09 22:43:00,2024-07-10 05:43:00,2024-07-09 23:13:00,2024-07-10 06:13:00,30,Delayed
F000557,SKY137,AC015,AID005,AID003,2024-07-10 08:26:00,2024-07-10 13:26:00,2024-07-10 08:55:00,2024-07-10 13:55:00,29,Delayed
F000558,SKY110,AC014,AID002,AID012,2024-07-11 22:18:00,2024-07-12 02:18:00,2024-07-11 22:18:00,2024-07-12 02:18:00,0,On-Time
F000559,SKY113,AC003,AID002,AID003,2024-07-12 08:15:00,2024-07-12 16:15:00,2024-07-12 08:15:00,2024-07-12 16:15:00,0,On-Time
F000560,SKY125,AC005,AID004,AID013,2024-07-13 10:50:00,2024-07-13 14:50:00,2024-07-13 10:50:00,2024-07-13 14:50:00,0,On-Time
F000561,SKY152,AC008,AID012,AID001,2024-07-14 20:57:00,2024-07-15 10:57:00,2024-07-14 20:57:00,2024-07-15 10:57:00,0,On-Time
F000562,SKY116,AC001,AID009,AID006,2024-07-15 13:34:00,2024-07-16 03:34:00,2024-07-15 13:34:00,2024-07-16 03:34:00,0,On-Time
F000563,SKY101,AC012,AID001,AID009,2024-07-16 11:55:00,2024-07-17 01:55:00,2024-07-16 11:55:00,2024-07-17 01:55:00,0,On-Time
F000564,SKY137,AC010,AID005,AID003,2024-07-17 20:36:00,2024-07-18 02:36:00,2024-07-17 20:36:00,2024-07-18 02:36:00,0,On-Time
F000565,SKY142,AC013,AID008,AID011,2024-07-18 03:08:00,2024-07-18 05:08:00,2024-07-18 04:02:00,2024-07-18 06:02:00,54,Delayed
F000566,SKY125,AC019,AID004,AID013,2024-07-19 20:12:00,2024-07-20 02:12:00,2024-07-19 20:12:00,2024-07-20 02:12:00,0,On-Time
F000567,SKY132,AC007,AID007,AID004,2024-07-20 08:13:00,2024-07-20 14:13:00,2024-07-20 08:52:00,2024-07-20 14:52:00,39,Delayed
F000568,SKY150,AC009,AID012,AID002,2024-07-21 19:34:00,2024-07-21 23:34:00,2024-07-21 19:34:00,2024-07-21 23:34:00,0,On-Time
F000569,SKY119,AC018,AID003,AID015,2024-07-22 14:30:00,2024-07-22 20:30:00,2024-07-22 14:30:00,2024-07-22 20:30:00,0,On-Time
F000570,SKY104,AC006,AID001,AID006,2024-07-23 20:26:00,2024-07-24 08:26:00,2024-07-23 20:52:00,2024-07-24 08:52:00,26,Delayed
F000571,SKY140,AC016,AID008,AID001,2024-07-24 20:22:00,2024-07-24 22:22:00,2024-07-24 20:22:00,2024-07-24 22:22:00,0,On-Time
F000572,SKY159,AC017,AID015,AID013,2024-07-25 19:06:00,2024-07-26 02:06:00,2024-07-25 19:06:00,2024-07-26 02:06:00,0,On-Time
F000573,SKY141,AC017,AID008,AID002,2024-07-26 11:07:00,2024-07-27 00:07:00,2024-07-26 11:07:00,2024-07-27 00:07:00,0,On-Time
F000574,SKY150,AC002,AID012,AID002,2024-07-27 12:38:00,2024-07-27 14:38:00,2024-07-27 13:28:00,2024-07-27 15:28:00,50,Delayed
F000575,SKY107,AC004,AID001,AID011,2024-07-28 09:46:00,2024-07-28 13:46:00,2024-07-28 10:25:00,2024-07-28 14:25:00,39,Delayed
F000576,SKY100,AC003,AID001,AID002,2024-07-29 19:41:00,2024-07-30 03:41:00,2024-07-29 19:41:00,2024-07-30 03:41:00,0,On-Time
F000577,SKY122,AC003,AID003,AID004,2024-07-30 18:24:00,2024-07-31 01:24:00,2024-07-30 18:24:00,2024-07-31 01:24:00,0,On-Time
F000578,SKY122,AC013,AID003,AID004,2024-07-31 11:31:00,2024-07-31 16:31:00,2024-07-31 11:31:00,2024-07-31 16:31:00,0,On-Time
F000579,SKY151,AC018,AID012,AID009,2024-08-01 21:32:00,2024-08-02 05:32:00,2024-08-01 21:32:00,2024-08-02 05:32:00,0,On-Time
F000580,SKY141,AC018,AID008,AID002,2024-08-02 15:20:00,2024-08-03 02:20:00,2024-08-02 16:08:00,2024-08-03 03:08:00,48,Delayed
F000581,SKY150,AC004,AID012,AID002,2024-08-03 18:08:00,2024-08-03 22:08:00,2024-08-03 18:08:00,2024-08-03 22:08:00,0,On-Time
F000582,SKY113,AC013,AID002,AID003,2024-08-04 08:49:00,2024-08-04 20:49:00,2024-08-04 08:49:00,2024-08-04 20:49:00,0,On-Time
F000583,SKY108,AC007,AID002,AID001,2024-08-05 19:01:00,2024-08-06 04:01:00,2024-08-05 19:01:00,2024-08-06 04:01:00,0,On-Time
F000584,SKY139,AC006,AID005,AID014,2024-08-06 14:34:00,2024-08-06 16:34:00,2024-08-06 14:34:00,2024-08-06 16:34:00,0,On-Time
F000585,SKY133,AC007,AID007,AID006,2024-08-07 09:41:00,2024-08-07 17:41:00,2024-08-07 10:03:00,2024-08-07 18:03:00,22,Delayed
F000586,SKY149,AC005,AID014,AID008,2024-08-08 13:09:00,2024-08-08 16:09:00,2024-08-08 13:09:00,2024-08-08 16:09:00,0,On-Time
F000587,SKY105,AC010,AID001,AID005,2024-08-09 08:25:00,2024-08-09 13:25:00,2024-08-09 08:25:00,2024-08-09 13:25:00,0,On-Time
F000588,SKY115,AC014,AID009,AID012,2024-08-10 21:02:00,2024-08-11 05:02:00,2024-08-10 21:02:00,2024-08-11 05:02:00,0,On-Time
F000589,SKY128,AC007,AID006,AID004,2024-08-11 00:49:00,2024-08-11 08:49:00,2024-08-11 01:36:00,2024-08-11 09:36:00,47,Delayed
F000590,SKY110,AC016,AID002,AID012,2024-08-12 03:36:00,2024-08-12 05:36:00,2024-08-12 03:48:00,2024-08-12 05:48:00,12,Delayed
F000591,SKY158,AC008,AID015,AID004,2024-08-13 07:53:00,2024-08-13 14:53:00,2024-08-13 07:53:00,2024-08-13 14:53:00,0,On-Time
F000592,SKY139,AC013,AID005,AID014,2024-08-14 20:31:00,2024-08-14 23:31:00,2024-08-14 20:31:00,2024-08-14 23:31:00,0,On-Time
F000593,SKY124,AC003,AID004,AID007,2024-08-15 11:52:00,2024-08-15 19:52:00,2024-08-15 11:52:00,2024-08-15 19:52:00,0,On-Time
F000594,SKY118,AC015,AID003,AID001,2024-08-16 07:09:00,2024-08-16 20:09:00,2024-08-16 07:09:00,2024-08-16 20:09:00,0,On-Time
F000595,SKY134,AC009,AID007,AID013,2024-08-17 07:59:00,2024-08-17 15:59:00,2024-08-17 07:59:00,2024-08-17 15:59:00,0,On-Time
F000596,SKY118,AC015,AID003,AID001,2024-08-18 21:52:00,2024-08-19 05:52:00,2024-08-18 21:52:00,2024-08-19 05:52:00,0,On-Time
F000597,SKY160,AC009,AID010,AID003,2024-08-19 20:58:00,2024-08-19 22:58:00,2024-08-19 20:58:00,2024-08-19 22:58:00,0,On-Time
F000598,SKY129,AC016,AID006,AID013,2024-08-20 00:18:00,2024-08-20 04:18:00,2024-08-20 01:17:00,2024-08-20 05:17:00,59,Delayed
F000599,SKY131,AC017,AID006,AID003,2024-08-21 05:30:00,2024-08-21 19:30:00,2024-08-21 05:30:00,2024-08-21 19:30:00,0,On-Time
F000600,SKY119,AC005,AID003,AID015,2024-08-22 12:01:00,2024-08-22 20:01:00,2024-08-22 12:37:00,2024-08-22 20:37:00,36,Delayed
F000601,SKY154,AC018,AID013,AID006,2024-08-23 21:51:00,2024-08-24 01:51:00,2024-08-23 21:51:00,2024-08-24 01:51:00,0,On-Time
F000602,SKY135,AC014,AID005,AID001,2024-08-24 06:10:00,2024-08-24 10:10:00,2024-08-24 06:10:00,2024-08-24 10:10:00,0,On-Time
F000603,SKY119,AC006,AID003,AID015,2024-08-25 23:55:00,2024-08-26 04:55:00,2024-08-25 23:55:00,2024-08-26 04:55:00,0,On-Time
F000604,SKY142,AC004,AID008,AID011,2024-08-26 05:07:00,2024-08-26 08:07:00,2024-08-26 05:07:00,2024-08-26 08:07:00,0,On-Time
F000605,SKY129,AC019,AID006,AID013,2024-08-27 06:58:00,2024-08-27 08:58:00,2024-08-27 06:58:00,2024-08-27 08:58:00,0,On-Time
F000606,SKY156,AC019,AID013,AID015,2024-08-28 17:49:00,2024-08-29 01:49:00,2024-08-28 18:25:00,2024-08-29 02:25:00,36,Delayed
F000607,SKY115,AC007,AID009,AID012,2024-08-29 17:10:00,2024-08-29 23:10:00,2024-08-29 17:10:00,2024-08-29 23:10:00,0,On-Time
F000608,SKY133,AC015,AID007,AID006,2024-08-30 09:54:00,2024-08-30 20:54:00,2024-08-30 09:54:00,2024-08-30 20:54:00,0,On-Time
F000609,SKY113,AC006,AID002,AID003,2024-08-31 22:37:00,2024-09-01 09:37:00,2024-08-31 22:37:00,2024-09-01 09:37:00,0,On-Time
F000610,SKY110,AC005,AID002,AID012,2024-09-01 07:40:00,2024-09-01 09:40:00,2024-09-01 08:05:00,2024-09-01 10:05:00,25,Delayed
F000611,SKY133,AC011,AID007,AID006,2024-09-02 06:14:00,2024-09-02 15:14:00,2024-09-02 06:14:00,2024-09-02 15:14:00,0,On-Time
F000612,SKY116,AC012,AID009,AID006,2024-09-03 03:30:00,2024-09-03 12:30:00,2024-09-03 03:30:00,2024-09-03 12:30:00,0,On-Time
F000613,SKY157,AC001,AID015,AID003,2024-09-04 06:47:00,2024-09-04 10:47:00,2024-09-04 06:47:00,2024-09-04 10:47:00,0,On-Time
F000614,SKY126,AC018,AID004,AID015,2024-09-05 18:25:00,2024-09-06 02:25:00,2024-09-05 18:25:00,2024-09-06 02:25:00,0,On-Time
F000615,SKY112,AC014,AID002,AID005,2024-09-06 06:37:00,2024-09-06 16:37:00,2024-09-06 06:37:00,2024-09-06 16:37:00,0,On-Time
F000616,SKY136,AC004,AID005,AID002,2024-09-07 19:38:00,2024-09-08 07:38:00,2024-09-07 19:38:00,2024-09-08 07:38:00,0,On-Time
F000617,SKY131,AC009,AID006,AID003,2024-09-08 15:42:00,2024-09-09 03:42:00,2024-09-08 15:42:00,2024-09-09 03:42:00,0,On-Time
F000618,SKY112,AC003,AID002,AID005,2024-09-09 19:33:00,2024-09-10 03:33:00,2024-09-09 19:33:00,2024-09-10 03:33:00,0,On-Time
F000619,SKY151,AC010,AID012,AID009,2024-09-10 11:32:00,2024-09-10 15:32:00,2024-09-10 11:50:00,2024-09-10 15:50:00,18,Delayed
F000620,SKY147,AC012,AID014,AID001,2024-09-11 05:05:00,2024-09-11 13:05:00,2024-09-11 05:05:00,2024-09-11 13:05:00,0,On-Time
F000621,SKY136,AC007,AID005,AID002,2024-09-12 11:46:00,2024-09-12 19:46:00,2024-09-12 11:46:00,2024-09-12 19:46:00,0,On-Time
F000622,SKY123,AC012,AID004,AID006,2024-09-13 00:34:00,2024-09-13 04:34:00,2024-09-13 00:34:00,2024-09-13 04:34:00,0,On-Time
F000623,SKY117,AC006,AID009,AID007,2024-09-14 12:19:00,2024-09-15 02:19:00,2024-09-14 12:19:00,2024-09-15 02:19:00,0,On-Time
F000624,SKY123,AC006,AID004,AID006,2024-09-15 15:34:00,2024-09-15 20:34:00,2024-09-15 15:34:00,2024-09-15 20:34:00,0,On-Time
F000625,SKY154,AC007,AID013,AID006,2024-09-16 01:25:00,2024-09-16 03:25:00,2024-09-16 01:25:00,2024-09-16 03:25:00,0,On-Time
F000626,SKY146,AC014,AID011,AID014,2024-09-17 07:46:00,2024-09-17 10:46:00,2024-09-17 07:46:00,2024-09-17 10:46:00,0,On-Time
F000627,SKY146,AC009,AID011,AID014,2024-09-18 11:47:00,2024-09-18 14:47:00,2024-09-18 11:47:00,2024-09-18 14:47:00,0,On-Time
F000628,SKY124,AC009,AID004,AID007,2024-09-19 01:17:00,2024-09-19 06:17:00,2024-09-19 01:17:00,2024-09-19 06:17:00,0,On-Time
F000629,SKY102,AC008,AID001,AID003,2024-09-20 06:23:00,2024-09-20 16:23:00,2024-09-20 06:23:00,2024-09-20 16:23:00,0,On-Time
F000630,SKY148,AC012,AID014,AID005,2024-09-21 09:38:00,2024-09-21 11:38:00,2024-09-21 10:33:00,2024-09-21 12:33:00,55,Delayed
F000631,SKY125,AC010,AID004,AID013,2024-09-22 17:51:00,2024-09-22 23:51:00,2024-09-22 17:51:00,2024-09-22 23:51:00,0,On-Time
F000632,SKY108,AC001,AID002,AID001,2024-09-23 02:20:00,2024-09-23 12:20:00,2024-09-23 02:20:00,2024-09-23 12:20:00,0,On-Time
F000633,SKY145,AC012,AID011,AID005,2024-09-24 07:32:00,2024-09-24 10:32:00,2024-09-24 07:32:00,2024-09-24 10:32:00,0,On-Time
F000634,SKY158,AC018,AID015,AID004,2024-09-25 11:08:00,2024-09-25 16:08:00,2024-09-25 11:08:00,2024-09-25 16:08:00,0,On-Time
F000635,SKY122,AC016,AID003,AID004,2024-09-26 15:22:00,2024-09-26 22:22:00,2024-09-26 15:22:00,2024-09-26 22:22:00,0,On-Time
F000636,SKY140,AC017,AID008,AID001,2024-09-27 18:17:00,2024-09-27 21:17:00,2024-09-27 18:17:00,2024-09-27 21:17:00,0,On-Time
F000637,SKY133,AC018,AID007,AID006,2024-09-28 16:17:00,2024-09-29 00:17:00,2024-09-28 16:17:00,2024-09-29 00:17:00,0,On-Time
F000638,SKY135,AC001,AID005,AID001,2024-09-29 13:29:00,2024-09-29 17:29:00,2024-09-29 13:49:00,2024-09-29 17:49:00,20,Delayed
F000639,SKY110,AC004,AID002,AID012,2024-09-30 13:01:00,2024-09-30 16:01:00,2024-09-30 13:01:00,2024-09-30 16:01:00,0,On-Time
F000640,SKY102,AC019,AID001,AID003,2024-10-01 02:22:00,2024-10-01 12:22:00,2024-10-01 02:22:00,2024-10-01 12:22:00,0,On-Time
F000641,SKY118,AC012,AID003,AID001,2024-10-02 23:52:00,2024-10-03 12:52:00,2024-10-03 00:19:00,2024-10-03 13:19:00,27,Delayed
F000642,SKY115,AC013,AID009,AID012,2024-10-03 11:01:00,2024-10-03 18:01:00,2024-10-03 11:01:00,2024-10-03 18:01:00,0,On-Time
F000643,SKY148,AC015,AID014,AID005,2024-10-04 06:00:00,2024-10-04 08:00:00,2024-10-04 06:45:00,2024-10-04 08:45:00,45,Delayed
F000644,SKY129,AC002,AID006,AID013,2024-10-05 09:57:00,2024-10-05 12:57:00,2024-10-05 10:40:00,2024-10-05 13:40:00,43,Delayed
F000645,SKY140,AC017,AID008,AID001,2024-10-06 11:00:00,2024-10-06 13:00:00,2024-10-06 11:00:00,2024-10-06 13:00:00,0,On-Time
F000646,SKY159,AC002,AID015,AID013,2024-10-07 03:13:00,2024-10-07 09:13:00,2024-10-07 03:13:00,2024-10-07 09:13:00,0,On-Time
F000647,SKY130,AC009,AID006,AID007,2024-10-08 16:57:00,2024-10-09 05:57:00,2024-10-08 16:57:00,2024-10-09 05:57:00,0,On-Time
F000648,SKY127,AC004,AID004,AID003,2024-10-09 17:53:00,2024-10-10 01:53:00,2024-10-09 17:53:00,2024-10-10 01:53:00,0,On-Time
F000649,SKY156,AC015,AID013,AID015,2024-10-10 12:32:00,2024-10-10 20:32:00,2024-10-10 12:32:00,2024-10-10 20:32:00,0,On-Time
F000650,SKY121,AC015,AID003,AID006,2024-10-11 23:20:00,2024-10-12 10:20:00,2024-10-11 23:20:00,2024-10-12 10:20:00,0,On-Time
F000651,SKY134,AC009,AID007,AID013,2024-10-12 15:50:00,2024-10-12 22:50:00,2024-10-12 15:50:00,2024-10-12 22:50:00,0,On-Time
F000652,SKY158,AC016,AID015,AID004,2024-10-13 04:48:00,2024-10-13 10:48:00,2024-10-13 04:48:00,2024-10-13 10:48:00,0,On-Time
F000653,SKY147,AC004,AID014,AID001,2024-10-14 14:11:00,2024-10-14 18:11:00,2024-10-14 14:11:00,2024-10-14 18:11:00,0,On-Time
F000654,SKY117,AC015,AID009,AID007,2024-10-15 13:05:00,2024-10-15 23:05:00,2024-10-15 13:05:00,2024-10-15 23:05:00,0,On-Time
F000655,SKY110,AC010,AID002,AID012,2024-10-16 02:23:00,2024-10-16 06:23:00,2024-10-16 02:23:00,2024-10-16 06:23:00,0,On-Time
F000656,SKY151,AC007,AID012,AID009,2024-10-17 17:26:00,2024-10-17 23:26:00,2024-10-17 18:20:00,2024-10-18 00:20:00,54,Delayed
F000657,SKY147,AC003,AID014,AID001,2024-10-18 08:47:00,2024-10-18 15:47:00,2024-10-18 08:47:00,2024-10-18 15:47:00,0,On-Time
F000658,SKY158,AC013,AID015,AID004,2024-10-19 09:18:00,2024-10-19 14:18:00,2024-10-19 09:54:00,2024-10-19 14:54:00,36,Delayed
F000659,SKY113,AC008,AID002,AID003,2024-10-20 21:45:00,2024-10-21 06:45:00,2024-10-20 21:45:00,2024-10-21 06:45:00,0,On-Time
F000660,SKY154,AC005,AID013,AID006,2024-10-21 15:58:00,2024-10-21 19:58:00,2024-10-21 15:58:00,2024-10-21 19:58:00,0,On-Time
F000661,SKY115,AC011,AID009,AID012,2024-10-22 15:23:00,2024-10-22 23:23:00,2024-10-22 16:20:00,2024-10-23 00:20:00,57,Delayed
F000662,SKY117,AC003,AID009,AID007,2024-10-23 09:15:00,2024-10-23 21:15:00,2024-10-23 09:15:00,2024-10-23 21:15:00,0,On-Time
F000663,SKY116,AC003,AID009,AID006,2024-10-24 01:27:00,2024-10-24 10:27:00,2024-10-24 01:27:00,2024-10-24 10:27:00,0,On-Time
F000664,SKY124,AC009,AID004,AID007,2024-10-25 13:55:00,2024-10-25 19:55:00,2024-10-25 13:55:00,2024-10-25 19:55:00,0,On-Time
F000665,SKY134,AC016,AID007,AID013,2024-10-26 01:26:00,2024-10-26 05:26:00,2024-10-26 01:26:00,2024-10-26 05:26:00,0,On-Time
F000666,SKY125,AC019,AID004,AID013,2024-10-27 02:19:00,2024-10-27 07:19:00,2024-10-27 02:58:00,2024-10-27 07:58:00,39,Delayed
F000667,SKY137,AC013,AID005,AID003,2024-10-28 00:14:00,2024-10-28 08:14:00,2024-10-28 00:14:00,2024-10-28 08:14:00,0,On-Time
F000668,SKY101,AC017,AID001,AID009,2024-10-29 18:53:00,2024-10-30 07:53:00,2024-10-29 18:53:00,2024-10-30 07:53:00,0,On-Time
F000669,SKY148,AC012,AID014,AID005,2024-10-30 20:17:00,2024-10-30 23:17:00,2024-10-30 20:17:00,2024-10-30 23:17:00,0,On-Time
F000670,SKY134,AC009,AID007,AID013,2024-10-31 11:08:00,2024-10-31 16:08:00,2024-10-31 11:08:00,2024-10-31 16:08:00,0,On-Time
F000671,SKY146,AC011,AID011,AID014,2024-11-01 10:55:00,2024-11-01 13:55:00,2024-11-01 10:55:00,2024-11-01 13:55:00,0,On-Time
F000672,SKY135,AC004,AID005,AID001,2024-11-02 10:50:00,2024-11-02 18:50:00,2024-11-02 10:50:00,2024-11-02 18:50:00,0,On-Time
F000673,SKY153,AC002,AID013,AID004,2024-11-03 08:22:00,2024-11-03 12:22:00,2024-11-03 08:52:00,2024-11-03 12:52:00,30,Delayed
F000674,SKY142,AC014,AID008,AID011,2024-11-04 19:42:00,2024-11-04 23:42:00,2024-11-04 19:42:00,2024-11-04 23:42:00,0,On-Time
F000675,SKY140,AC018,AID008,AID001,2024-11-05 12:32:00,2024-11-05 14:32:00,2024-11-05 12:49:00,2024-11-05 14:49:00,17,Delayed
F000676,SKY131,AC005,AID006,AID003,2024-11-06 09:20:00,2024-11-06 19:20:00,2024-11-06 09:20:00,2024-11-06 19:20:00,0,On-Time
F000677,SKY159,AC017,AID015,AID013,2024-11-07 06:21:00,2024-11-07 13:21:00,2024-11-07 06:21:00,2024-11-07 13:21:00,0,On-Time
F000678,SKY141,AC006,AID008,AID002,2024-11-08 08:14:00,2024-11-08 18:14:00,2024-11-08 08:14:00,2024-11-08 18:14:00,0,On-Time
F000679,SKY138,AC013,AID005,AID011,2024-11-09 05:23:00,2024-11-09 08:23:00,2024-11-09 06:23:00,2024-11-09 09:23:00,60,Delayed
F000680,SKY113,AC016,AID002,AID003,2024-11-10 13:36:00,2024-11-11 03:36:00,2024-11-10 13:36:00,2024-11-11 03:36:00,0,On-Time
F000681,SKY139,AC016,AID005,AID014,2024-11-11 05:58:00,2024-11-11 09:58:00,2024-11-11 05:58:00,2024-11-11 09:58:00,0,On-Time
F000682,SKY123,AC006,AID004,AID006,2024-11-12 03:43:00,2024-11-12 08:43:00,2024-11-12 03:43:00,2024-11-12 08:43:00,0,On-Time
F000683,SKY113,AC008,AID002,AID003,2024-11-13 14:59:00,2024-11-13 22:59:00,2024-11-13 14:59:00,2024-11-13 22:59:00,0,On-Time
F000684,SKY124,AC016,AID004,AID007,2024-11-14 16:29:00,2024-11-14 22:29:00,2024-11-14 16:29:00,2024-11-14 22:29:00,0,On-Time
F000685,SKY104,AC014,AID001,AID006,2024-11-15 04:42:00,2024-11-15 15:42:00,2024-11-15 04:42:00,2024-11-15 15:42:00,0,On-Time
F000686,SKY139,AC004,AID005,AID014,2024-11-16 12:35:00,2024-11-16 16:35:00,2024-11-16 12:35:00,2024-11-16 16:35:00,0,On-Time
F000687,SKY107,AC011,AID001,AID011,2024-11-17 16:04:00,2024-11-17 18:04:00,2024-11-17 16:04:00,2024-11-17 18:04:00,0,On-Time
F000688,SKY125,AC008,AID004,AID013,2024-11-18 16:39:00,2024-11-19 00:39:00,2024-11-18 16:39:00,2024-11-19 00:39:00,0,On-Time
F000689,SKY124,AC005,AID004,AID007,2024-11-19 02:55:00,2024-11-19 07:55:00,2024-11-19 02:55:00,2024-11-19 07:55:00,0,On-Time
F000690,SKY151,AC007,AID012,AID009,2024-11-20 07:11:00,2024-11-20 13:11:00,2024-11-20 07:11:00,2024-11-20 13:11:00,0,On-Time
F000691,SKY120,AC010,AID003,AID010,2024-11-21 18:40:00,2024-11-21 21:40:00,2024-11-21 18:40:00,2024-11-21 21:40:00,0,On-Time
F000692,SKY119,AC002,AID003,AID015,2024-11-22 14:30:00,2024-11-22 22:30:00,2024-11-22 14:30:00,2024-11-22 22:30:00,0,On-Time
F000693,SKY103,AC011,AID001,AID004,2024-11-23 16:50:00,2024-11-24 04:50:00,2024-11-23 16:50:00,2024-11-24 04:50:00,0,On-Time
F000694,SKY107,AC019,AID001,AID011,2024-11-24 09:05:00,2024-11-24 12:05:00,2024-11-24 09:05:00,2024-11-24 12:05:00,0,On-Time
F000695,SKY107,AC002,AID001,AID011,2024-11-25 15:14:00,2024-11-25 17:14:00,2024-11-25 16:14:00,2024-11-25 18:14:00,60,Delayed
