flight_id,crew_id,assignment_role
F000617,C021,Cabin Crew
F000617,C064,Cabin Crew
F000617,C068,Cabin Crew
F000618,C072,Captain
F000618,C023,First Officer
F000618,C065,Cabin Crew
F000618,C043,Cabin Crew
F000618,C017,Cabin Crew
F000619,C051,Captain
F000619,C052,First Officer
F000619,C019,Cabin Crew
F000619,C053,Cabin Crew
F000619,C005,Cabin Crew
F000620,C038,Captain
F000620,C076,First Officer
F000620,C005,Cabin Crew
F000620,C032,Cabin Crew
F000620,C019,Cabin Crew
F000621,C008,Captain
F000621,C042,First Officer
F000621,C019,Cabin Crew
F000621,C064,Cabin Crew
F000621,C001,Cabin Crew
F000622,C007,Captain
F000622,C076,First Officer
F000622,C006,Cabin Crew
F000622,C050,Cabin Crew
F000622,C009,Cabin Crew
F000623,C061,Captain
F000623,C054,First Officer
F000623,C066,Cabin Crew
F000623,C048,Cabin Crew
F000623,C017,Cabin Crew
F000624,C030,Captain
F000624,C054,First Officer
F000624,C053,Cabin Crew
F000624,C066,Cabin Crew
F000624,C036,Cabin Crew
F000625,C040,Captain
F000625,C074,First Officer
F000625,C068,Cabin Crew
F000625,C078,Cabin Crew
F000625,C019,Cabin Crew
F000626,C055,Captain
F000626,C067,First Officer
F000626,C047,Cabin Crew
F000626,C059,Cabin Crew
F000626,C010,Cabin Crew
F000627,C072,Captain
F000627,C023,First Officer
F000627,C078,Cabin Crew
F000627,C021,Cabin Crew
F000627,C079,Cabin Crew
F000628,C016,Captain
F000628,C029,First Officer
F000628,C056,Cabin Crew
F000628,C041,Cabin Crew
F000628,C069,Cabin Crew
F000629,C018,Captain
F000629,C015,First Officer
F000629,C021,Cabin Crew
F000629,C032,Cabin Crew
F000629,C079,Cabin Crew
F000630,C002,Captain
F000630,C029,First Officer
F000630,C077,Cabin Crew
F000630,C080,Cabin Crew
F000630,C031,Cabin Crew
F000631,C046,Captain
F000631,C074,First Officer
F000631,C019,Cabin Crew
F000631,C069,Cabin Crew
F000631,C034,Cabin Crew
F000632,C020,Captain
F000632,C022,First Officer
F000632,C031,Cabin Crew
F000632,C032,Cabin Crew
F000632,C027,Cabin Crew
F000633,C040,Captain
F000633,C024,First Officer
F000633,C065,Cabin Crew
F000633,C078,Cabin Crew
F000633,C003,Cabin Crew
F000634,C007,Captain
F000634,C042,First Officer
F000634,C037,Cabin Crew
F000634,C057,Cabin Crew
F000634,C021,Cabin Crew
F000635,C018,Captain
F000635,C033,First Officer
F000635,C059,Cabin Crew
F000635,C005,Cabin Crew
F000635,C068,Cabin Crew
F000636,C026,Captain
F000636,C060,First Officer
F000636,C034,Cabin Crew
F000636,C003,Cabin Crew
F000636,C069,Cabin Crew
F000637,C014,Captain
F000637,C023,First Officer
F000637,C078,Cabin Crew
F000637,C028,Cabin Crew
F000637,C065,Cabin Crew
F000638,C008,Captain
F000638,C075,First Officer
F000638,C017,Cabin Crew
F000638,C027,Cabin Crew
F000638,C005,Cabin Crew
F000639,C016,Captain
F000639,C033,First Officer
F000639,C064,Cabin Crew
F000639,C027,Cabin Crew
F000639,C080,Cabin Crew
F000640,C038,Captain
F000640,C067,First Officer
F000640,C066,Cabin Crew
F000640,C034,Cabin Crew
F000640,C056,Cabin Crew
F000641,C007,Captain
F000641,C052,First Officer
F000641,C071,Cabin Crew
F000641,C041,Cabin Crew
F000641,C043,Cabin Crew
F000642,C046,Captain
F000642,C033,First Officer
F000642,C027,Cabin Crew
F000642,C071,Cabin Crew
F000642,C037,Cabin Crew
F000643,C016,Captain
F000643,C074,First Officer
F000643,C043,Cabin Crew
F000643,C063,Cabin Crew
F000643,C005,Cabin Crew
F000644,C055,Captain
F000644,C039,First Officer
F000644,C010,Cabin Crew
F000644,C080,Cabin Crew
F000644,C043,Cabin Crew
F000645,C046,Captain
F000645,C076,First Officer
F000645,C066,Cabin Crew
F000645,C003,Cabin Crew
F000645,C043,Cabin Crew
F000646,C072,Captain
F000646,C024,First Officer
F000646,C066,Cabin Crew
F000646,C069,Cabin Crew
F000646,C028,Cabin Crew
F000647,C049,Captain
F000647,C052,First Officer
F000647,C045,Cabin Crew
F000647,C021,Cabin Crew
F000647,C056,Cabin Crew
F000648,C002,Captain
F000648,C070,First Officer
F000648,C009,Cabin Crew
F000648,C059,Cabin Crew
F000648,C071,Cabin Crew
F000649,C061,Captain
F000649,C070,First Officer
F000649,C073,Cabin Crew
F000649,C059,Cabin Crew
F000649,C034,Cabin Crew
F000650,C012,Captain
F000650,C023,First Officer
F000650,C017,Cabin Crew
F000650,C045,Cabin Crew
F000650,C031,Cabin Crew
F000651,C016,Captain
F000651,C058,First Officer
F000651,C017,Cabin Crew
F000651,C028,Cabin Crew
F000651,C019,Cabin Crew
F000652,C049,Captain
F000652,C058,First Officer
F000652,C041,Cabin Crew
F000652,C064,Cabin Crew
F000652,C078,Cabin Crew
F000653,C014,Captain
F000653,C022,First Officer
F000653,C077,Cabin Crew
F000653,C073,Cabin Crew
F000653,C028,Cabin Crew
F000654,C004,Captain
F000654,C058,First Officer
F000654,C036,Cabin Crew
F000654,C032,Cabin Crew
F000654,C073,Cabin Crew
F000655,C012,Captain
F000655,C042,First Officer
F000655,C069,Cabin Crew
F000655,C063,Cabin Crew
F000655,C043,Cabin Crew
F000656,C049,Captain
F000656,C067,First Officer
F000656,C034,Cabin Crew
F000656,C028,Cabin Crew
F000656,C078,Cabin Crew
F000657,C040,Captain
F000657,C075,First Officer
F000657,C028,Cabin Crew
F000657,C021,Cabin Crew
F000657,C035,Cabin Crew
F000658,C002,Captain
F000658,C015,First Officer
F000658,C036,Cabin Crew
F000658,C069,Cabin Crew
F000658,C048,Cabin Crew
F000659,C014,Captain
F000659,C033,First Officer
F000659,C034,Cabin Crew
F000659,C064,Cabin Crew
F000659,C037,Cabin Crew
F000660,C030,Captain
F000660,C023,First Officer
F000660,C065,Cabin Crew
F000660,C031,Cabin Crew
F000660,C080,Cabin Crew
F000661,C002,Captain
F000661,C029,First Officer
F000661,C003,Cabin Crew
F000661,C069,Cabin Crew
F000661,C057,Cabin Crew
F000662,C040,Captain
F000662,C074,First Officer
F000662,C077,Cabin Crew
F000662,C057,Cabin Crew
F000662,C080,Cabin Crew
F000663,C040,Captain
F000663,C029,First Officer
F000663,C062,Cabin Crew
F000663,C034,Cabin Crew
F000663,C078,Cabin Crew
F000664,C026,Captain
F000664,C074,First Officer
F000664,C077,Cabin Crew
F000664,C017,Cabin Crew
F000664,C079,Cabin Crew
F000665,C072,Captain
F000665,C076,First Officer
F000665,C066,Cabin Crew
F000665,C041,Cabin Crew
F000665,C068,Cabin Crew
F000666,C014,Captain
F000666,C022,First Officer
F000666,C080,Cabin Crew
F000666,C069,Cabin Crew
F000666,C001,Cabin Crew
F000667,C038,Captain
F000667,C042,First Officer
F000667,C053,Cabin Crew
F000667,C068,Cabin Crew
F000667,C005,Cabin Crew
F000668,C011,Captain
F000668,C058,First Officer
F000668,C021,Cabin Crew
F000668,C053,Cabin Crew
F000668,C028,Cabin Crew
F000669,C007,Captain
F000669,C075,First Officer
F000669,C034,Cabin Crew
F000669,C077,Cabin Crew
F000669,C032,Cabin Crew
F000670,C030,Captain
F000670,C023,First Officer
F000670,C057,Cabin Crew
F000670,C053,Cabin Crew
F000670,C050,Cabin Crew
F000671,C002,Captain
F000671,C074,First Officer
F000671,C017,Cabin Crew
F000671,C032,Cabin Crew
F000671,C041,Cabin Crew
F000672,C012,Captain
F000672,C054,First Officer
F000672,C045,Cabin Crew
F000672,C053,Cabin Crew
F000672,C028,Cabin Crew
F000673,C049,Captain
F000673,C074,First Officer
F000673,C021,Cabin Crew
F000673,C035,Cabin Crew
F000673,C034,Cabin Crew
F000674,C004,Captain
F000674,C054,First Officer
F000674,C009,Cabin Crew
F000674,C071,Cabin Crew
F000674,C037,Cabin Crew
F000675,C040,Captain
F000675,C033,First Officer
F000675,C062,Cabin Crew
F000675,C066,Cabin Crew
F000675,C027,Cabin Crew
F000676,C018,Captain
F000676,C052,First Officer
F000676,C050,Cabin Crew
F000676,C065,Cabin Crew
F000676,C006,Cabin Crew
F000677,C038,Captain
F000677,C039,First Officer
F000677,C005,Cabin Crew
F000677,C041,Cabin Crew
F000677,C031,Cabin Crew
F000678,C014,Captain
F000678,C015,First Officer
F000678,C035,Cabin Crew
F000678,C032,Cabin Crew
F000678,C053,Cabin Crew
F000679,C018,Captain
F000679,C060,First Officer
F000679,C066,Cabin Crew
F000679,C050,Cabin Crew
F000679,C045,Cabin Crew
F000680,C072,Captain
F000680,C013,First Officer
F000680,C009,Cabin Crew
F000680,C071,Cabin Crew
F000680,C057,Cabin Crew
F000681,C020,Captain
F000681,C074,First Officer
F000681,C047,Cabin Crew
F000681,C080,Cabin Crew
F000681,C021,Cabin Crew
F000682,C002,Captain
F000682,C022,First Officer
F000682,C047,Cabin Crew
F000682,C037,Cabin Crew
F000682,C050,Cabin Crew
F000683,C016,Captain
F000683,C070,First Officer
F000683,C050,Cabin Crew
F000683,C064,Cabin Crew
F000683,C073,Cabin Crew
F000684,C030,Captain
F000684,C024,First Officer
F000684,C036,Cabin Crew
F000684,C045,Cabin Crew
F000684,C027,Cabin Crew
F000685,C030,Captain
F000685,C067,First Officer
F000685,C066,Cabin Crew
F000685,C050,Cabin Crew
F000685,C045,Cabin Crew
F000686,C014,Captain
F000686,C070,First Officer
F000686,C078,Cabin Crew
F000686,C041,Cabin Crew
F000686,C069,Cabin Crew
F000687,C055,Captain
F000687,C070,First Officer
F000687,C041,Cabin Crew
F000687,C001,Cabin Crew
F000687,C079,Cabin Crew
F000688,C055,Captain
F000688,C013,First Officer
F000688,C059,Cabin Crew
F000688,C064,Cabin Crew
F000688,C009,Cabin Crew
F000689,C012,Captain
F000689,C029,First Officer
F000689,C028,Cabin Crew
F000689,C017,Cabin Crew
F000689,C059,Cabin Crew
F000690,C002,Captain
F000690,C052,First Officer
F000690,C034,Cabin Crew
F000690,C005,Cabin Crew
F000690,C078,Cabin Crew
F000691,C007,Captain
F000691,C052,First Officer
F000691,C037,Cabin Crew
F000691,C056,Cabin Crew
F000691,C021,Cabin Crew
F000692,C020,Captain
F000692,C052,First Officer
F000692,C001,Cabin Crew
F000692,C041,Cabin Crew
F000692,C036,Cabin Crew
F000693,C038,Captain
F000693,C052,First Officer
F000693,C003,Cabin Crew
F000693,C063,Cabin Crew
F000693,C053,Cabin Crew
F000694,C046,Captain
F000694,C029,First Officer
F000694,C001,Cabin Crew
F000694,C035,Cabin Crew
F000694,C027,Cabin Crew
F000695,C004,Captain
F000695,C074,First Officer
F000695,C064,Cabin Crew
F000695,C005,Cabin Crew
F000695,C045,Cabin Crew
F000696,C026,Captain
F000696,C015,First Officer
F000696,C069,Cabin Crew
F000696,C068,Cabin Crew
F000696,C050,Cabin Crew
F000697,C002,Captain
F000697,C015,First Officer
F000697,C035,Cabin Crew
F000697,C037,Cabin Crew
F000697,C005,Cabin Crew
F000698,C008,Captain
F000698,C029,First Officer
F000698,C041,Cabin Crew
F000698,C005,Cabin Crew
F000698,C065,Cabin Crew
F000699,C018,Captain
F000699,C070,First Officer
F000699,C062,Cabin Crew
F000699,C017,Cabin Crew
F000699,C073,Cabin Crew
F000700,C055,Captain
F000700,C060,First Officer
F000700,C064,Cabin Crew
F000700,C057,Cabin Crew
F000700,C068,Cabin Crew
F000701,C061,Captain
F000701,C029,First Officer
F000701,C048,Cabin Crew
F000701,C063,Cabin Crew
F000701,C047,Cabin Crew
F000702,C046,Captain
F000702,C076,First Officer
F000702,C079,Cabin Crew
F000702,C071,Cabin Crew
F000702,C037,Cabin Crew
F000703,C049,Captain
F000703,C054,First Officer
F000703,C053,Cabin Crew
F000703,C065,Cabin Crew
F000703,C021,Cabin Crew
F000704,C018,Captain
F000704,C023,First Officer
F000704,C064,Cabin Crew
F000704,C031,Cabin Crew
F000704,C005,Cabin Crew
F000705,C018,Captain
F000705,C060,First Officer
F000705,C062,Cabin Crew
F000705,C010,Cabin Crew
F000705,C043,Cabin Crew
F000706,C012,Captain
F000706,C042,First Officer
F000706,C009,Cabin Crew
F000706,C053,Cabin Crew
F000706,C062,Cabin Crew
F000707,C055,Captain
F000707,C029,First Officer
F000707,C073,Cabin Crew
F000707,C059,Cabin Crew
F000707,C050,Cabin Crew
F000708,C007,Captain
F000708,C074,First Officer
F000708,C079,Cabin Crew
F000708,C009,Cabin Crew
F000708,C037,Cabin Crew
F000709,C040,Captain
F000709,C054,First Officer
F000709,C045,Cabin Crew
F000709,C043,Cabin Crew
F000709,C032,Cabin Crew
F000710,C002,Captain
F000710,C022,First Officer
F000710,C059,Cabin Crew
F000710,C034,Cabin Crew
F000710,C036,Cabin Crew
F000711,C012,Captain
F000711,C052,First Officer
F000711,C079,Cabin Crew
F000711,C021,Cabin Crew
F000711,C065,Cabin Crew
F000712,C014,Captain
F000712,C033,First Officer
F000712,C047,Cabin Crew
F000712,C066,Cabin Crew
F000712,C053,Cabin Crew
F000713,C072,Captain
F000713,C025,First Officer
F000713,C041,Cabin Crew
F000713,C009,Cabin Crew
F000713,C043,Cabin Crew
F000714,C016,Captain
F000714,C075,First Officer
F000714,C078,Cabin Crew
F000714,C037,Cabin Crew
F000714,C010,Cabin Crew
F000715,C004,Captain
F000715,C058,First Officer
F000715,C036,Cabin Crew
F000715,C080,Cabin Crew
F000715,C035,Cabin Crew
F000716,C038,Captain
F000716,C039,First Officer
F000716,C059,Cabin Crew
F000716,C037,Cabin Crew
F000716,C066,Cabin Crew
F000717,C055,Captain
F000717,C067,First Officer
F000717,C006,Cabin Crew
F000717,C059,Cabin Crew
F000717,C010,Cabin Crew
F000718,C038,Captain
F000718,C075,First Officer
F000718,C010,Cabin Crew
F000718,C045,Cabin Crew
F000718,C027,Cabin Crew
F000719,C011,Captain
F000719,C024,First Officer
F000719,C064,Cabin Crew
F000719,C078,Cabin Crew
F000719,C056,Cabin Crew
F000720,C002,Captain
F000720,C033,First Officer
F000720,C069,Cabin Crew
F000720,C063,Cabin Crew
F000720,C079,Cabin Crew
F000721,C002,Captain
F000721,C070,First Officer
F000721,C077,Cabin Crew
F000721,C078,Cabin Crew
F000721,C050,Cabin Crew
F000722,C018,Captain
F000722,C044,First Officer
F000722,C062,Cabin Crew
F000722,C071,Cabin Crew
F000722,C037,Cabin Crew
F000723,C030,Captain
F000723,C024,First Officer
F000723,C032,Cabin Crew
F000723,C065,Cabin Crew
F000723,C028,Cabin Crew
F000724,C026,Captain
F000724,C044,First Officer
F000724,C043,Cabin Crew
F000724,C071,Cabin Crew
F000724,C073,Cabin Crew
F000725,C072,Captain
F000725,C076,First Officer
F000725,C019,Cabin Crew
F000725,C048,Cabin Crew
F000725,C078,Cabin Crew
F000726,C049,Captain
F000726,C076,First Officer
F000726,C005,Cabin Crew
F000726,C037,Cabin Crew
F000726,C050,Cabin Crew
F000727,C007,Captain
F000727,C013,First Officer
F000727,C034,Cabin Crew
F000727,C047,Cabin Crew
F000727,C062,Cabin Crew
F000728,C072,Captain
F000728,C070,First Officer
F000728,C063,Cabin Crew
F000728,C071,Cabin Crew
F000728,C056,Cabin Crew
F000729,C051,Captain
F000729,C022,First Officer
F000729,C027,Cabin Crew
F000729,C019,Cabin Crew
F000729,C066,Cabin Crew
F000730,C011,Captain
F000730,C042,First Officer
F000730,C047,Cabin Crew
F000730,C043,Cabin Crew
F000730,C059,Cabin Crew
F000731,C038,Captain
F000731,C070,First Officer
F000731,C032,Cabin Crew
F000731,C048,Cabin Crew
F000731,C057,Cabin Crew
